twin_id,category,community,genuine
twin-0111,osint_certification,osint_certification:G17,1
twin-0111,osint_event,osint_event:Continental Foods:L1,1
twin-0111,osint_event,osint_event:Continental Foods:L0,1
twin-0111,osint_social,osint_social:G23,1
twin-0111,osint_social,osint_social:G8,1
twin-0111,osint_social,osint_social:Continental Foods:L0,1
twin-0112,osint_mailing_list,osint_mailing_list:Continental Foods:L1,1
twin-0112,osint_mailing_list,osint_mailing_list:G9,1
twin-0112,osint_oss_project,osint_oss_project:G3,1
twin-0112,osint_oss_project,osint_oss_project:G21,1
twin-0112,osint_affiliation,osint_affiliation:Continental Foods:L1,1
twin-0112,osint_affiliation,osint_affiliation:G5,1
twin-0112,osint_vendor,osint_vendor:G17,1
twin-0112,osint_vendor,osint_vendor:G0,1
twin-0112,osint_certification,osint_certification:G12,1
twin-0112,osint_certification,osint_certification:G17,1
twin-0112,osint_event,osint_event:Continental Foods:L1,1
twin-0112,osint_social,osint_social:Continental Foods:L0,1
twin-0113,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L1,1
twin-0113,osint_mailing_list,osint_mailing_list:G7,1
twin-0113,osint_oss_project,osint_oss_project:G6,1
twin-0113,osint_oss_project,osint_oss_project:G7,1
twin-0113,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L1,1
twin-0113,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L0,1
twin-0113,osint_vendor,osint_vendor:G9,1
twin-0113,osint_vendor,osint_vendor:G6,1
twin-0113,osint_certification,osint_certification:Zephyr Airlines Services:L0,1
twin-0113,osint_event,osint_event:Zephyr Airlines Services:L1,1
twin-0113,osint_event,osint_event:G3,1
twin-0113,osint_social,osint_social:G20,1
twin-0113,osint_social,osint_social:Zephyr Airlines Services:L0,1
twin-0114,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L0,1
twin-0114,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L2,1
twin-0114,osint_oss_project,osint_oss_project:Zephyr Airlines Services:L1,1
twin-0114,osint_oss_project,osint_oss_project:Zephyr Airlines Services:L0,1
twin-0114,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L1,1
twin-0114,osint_affiliation,osint_affiliation:G7,1
twin-0114,osint_vendor,osint_vendor:G16,1
twin-0114,osint_vendor,osint_vendor:G8,1
twin-0114,osint_certification,osint_certification:Zephyr Airlines Services:L0,1
twin-0114,osint_certification,osint_certification:G16,1
twin-0114,osint_event,osint_event:G14,1
twin-0114,osint_event,osint_event:Zephyr Airlines Services:L0,1
twin-0114,osint_social,osint_social:Zephyr Airlines Services:L0,1
twin-0114,osint_social,osint_social:G18,1
twin-0115,osint_mailing_list,osint_mailing_list:G18,1
twin-0115,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L2,1
twin-0115,osint_oss_project,osint_oss_project:G17,1
twin-0115,osint_oss_project,osint_oss_project:G15,1
twin-0115,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L0,1
twin-0115,osint_affiliation,osint_affiliation:G5,1
twin-0115,osint_vendor,osint_vendor:G8,1
twin-0115,osint_vendor,osint_vendor:Zephyr Airlines Services:L0,1
twin-0115,osint_certification,osint_certification:Zephyr Airlines Services:L0,1
twin-0115,osint_event,osint_event:G14,1
twin-0115,osint_event,osint_event:Zephyr Airlines Services:L0,1
twin-0115,osint_social,osint_social:G29,1
twin-0115,osint_social,osint_social:Zephyr Airlines Services:L0,1
twin-0115,osint_social,osint_social:G2,1
twin-0116,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L1,1
twin-0116,osint_mailing_list,osint_mailing_list:G6,1
twin-0116,osint_oss_project,osint_oss_project:G4,1
twin-0116,osint_oss_project,osint_oss_project:G8,1
twin-0116,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L0,1
twin-0116,osint_affiliation,osint_affiliation:G8,1
twin-0116,osint_vendor,osint_vendor:G11,1
twin-0116,osint_vendor,osint_vendor:G4,1
twin-0116,osint_certification,osint_certification:Zephyr Airlines Services:L0,1
twin-0116,osint_certification,osint_certification:G13,1
twin-0116,osint_event,osint_event:G9,1
twin-0116,osint_event,osint_event:Zephyr Airlines Services:L1,1
twin-0116,osint_social,osint_social:G6,1
twin-0116,osint_social,osint_social:G0,1
twin-0116,osint_social,osint_social:Zephyr Airlines Services:L0,1
twin-0117,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L1,1
twin-0117,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L0,1
twin-0117,osint_oss_project,osint_oss_project:G0,1
twin-0117,osint_oss_project,osint_oss_project:Zephyr Airlines Services:L0,1
twin-0117,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L0,1
twin-0117,osint_vendor,osint_vendor:G9,1
twin-0117,osint_vendor,osint_vendor:G5,1
twin-0117,osint_certification,osint_certification:Zephyr Airlines Services:L0,1
twin-0117,osint_certification,osint_certification:G18,1
twin-0117,osint_event,osint_event:G7,1
twin-0117,osint_event,osint_event:G10,1
twin-0117,osint_social,osint_social:G0,1
twin-0117,osint_social,osint_social:G26,1
twin-0117,osint_social,osint_social:Zephyr Airlines Services:L0,1
twin-0118,osint_mailing_list,osint_mailing_list:G11,1
twin-0118,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L0,1
twin-0118,osint_oss_project,osint_oss_project:Zephyr Airlines Services:L0,1
twin-0118,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L0,1
twin-0118,osint_affiliation,osint_affiliation:G8,1
twin-0118,osint_vendor,osint_vendor:Zephyr Airlines Services:L1,1
twin-0118,osint_certification,osint_certification:Zephyr Airlines Services:L0,1
twin-0118,osint_certification,osint_certification:G2,1
twin-0118,osint_event,osint_event:Zephyr Airlines Services:L1,1
twin-0118,osint_event,osint_event:G13,1
twin-0118,osint_social,osint_social:G6,1
twin-0118,osint_social,osint_social:Zephyr Airlines Services:L0,1
twin-0118,osint_social,osint_social:G0,1
twin-0119,osint_mailing_list,osint_mailing_list:G11,1
twin-0119,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L2,1
twin-0119,osint_oss_project,osint_oss_project:G2,1
twin-0119,osint_oss_project,osint_oss_project:G5,1
twin-0119,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L1,1
twin-0119,osint_affiliation,osint_affiliation:G5,1
twin-0119,osint_vendor,osint_vendor:Zephyr Airlines Services:L1,1
twin-0119,osint_vendor,osint_vendor:G17,1
twin-0119,osint_certification,osint_certification:Zephyr Airlines Services:L0,1
twin-0119,osint_certification,osint_certification:G11,1
twin-0119,osint_event,osint_event:G8,1
twin-0119,osint_event,osint_event:G4,1
twin-0119,osint_social,osint_social:Zephyr Airlines Services:L0,1
twin-0120,osint_mailing_list,osint_mailing_list:Zephyr Airlines Services:L0,1
twin-0120,osint_mailing_list,osint_mailing_list:G13,1
twin-0120,osint_oss_project,osint_oss_project:G19,1
twin-0120,osint_oss_project,osint_oss_project:G23,1
twin-0120,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L0,1
twin-0120,osint_affiliation,osint_affiliation:Zephyr Airlines Services:L1,1
twin-0120,osint_vendor,osint_vendor:Zephyr Airlines Services:L1,1
twin-0120,osint_certification,osint_certification:Zephyr Airlines Services:L0,1
twin-0120,osint_certification,osint_certification:G17,1
twin-0120,osint_event,osint_event:G1,1
twin-0120,osint_event,osint_event:Zephyr Airlines Services:L0,1
twin-0120,osint_social,osint_social:G17,1
twin-0120,osint_social,osint_social:G1,1
twin-0120,osint_social,osint_social:Zephyr Airlines Services:L0,1
twin-0121,osint_mailing_list,osint_mailing_list:Quantis Consulting:L1,1
twin-0121,osint_oss_project,osint_oss_project:Quantis Consulting:L0,1
twin-0121,osint_oss_project,osint_oss_project:G19,1
twin-0121,osint_affiliation,osint_affiliation:Quantis Consulting:L1,1
twin-0121,osint_affiliation,osint_affiliation:Quantis Consulting:L0,1
twin-0121,osint_vendor,osint_vendor:Quantis Consulting:L1,1
twin-0121,osint_vendor,osint_vendor:Quantis Consulting:L0,1
twin-0121,osint_certification,osint_certification:G11,1
twin-0121,osint_certification,osint_certification:G1,1
twin-0121,osint_event,osint_event:G5,1
twin-0121,osint_event,osint_event:Quantis Consulting:L0,1
twin-0121,osint_social,osint_social:G22,1
twin-0121,osint_social,osint_social:Quantis Consulting:L0,1
twin-0122,osint_mailing_list,osint_mailing_list:G1,1
twin-0122,osint_mailing_list,osint_mailing_list:Quantis Consulting:L1,1
twin-0122,osint_oss_project,osint_oss_project:Quantis Consulting:L1,1
twin-0122,osint_oss_project,osint_oss_project:G15,1
twin-0122,osint_affiliation,osint_affiliation:Quantis Consulting:L0,1
twin-0122,osint_affiliation,osint_affiliation:G5,1
twin-0122,osint_vendor,osint_vendor:Quantis Consulting:L1,1
twin-0122,osint_vendor,osint_vendor:G14,1
twin-0122,osint_certification,osint_certification:G1,1
twin-0122,osint_certification,osint_certification:G2,1
twin-0122,osint_event,osint_event:Quantis Consulting:L1,1
twin-0122,osint_social,osint_social:G29,1
twin-0122,osint_social,osint_social:Quantis Consulting:L0,1
twin-0123,osint_mailing_list,osint_mailing_list:G4,1
twin-0123,osint_mailing_list,osint_mailing_list:G0,1
twin-0123,osint_oss_project,osint_oss_project:G23,1
twin-0123,osint_oss_project,osint_oss_project:Quantis Consulting:L1,1
twin-0123,osint_affiliation,osint_affiliation:Quantis Consulting:L1,1
twin-0123,osint_affiliation,osint_affiliation:G11,1
twin-0123,osint_vendor,osint_vendor:G10,1
twin-0123,osint_vendor,osint_vendor:Quantis Consulting:L1,1
twin-0123,osint_certification,osint_certification:Quantis Consulting:L0,1
twin-0123,osint_certification,osint_certification:G4,1
twin-0123,osint_event,osint_event:Quantis Consulting:L0,1
twin-0123,osint_event,osint_event:Quantis Consulting:L1,1
twin-0123,osint_social,osint_social:G19,1
twin-0123,osint_social,osint_social:Quantis Consulting:L0,1
twin-0124,osint_mailing_list,osint_mailing_list:Quantis Consulting:L1,1
twin-0124,osint_mailing_list,osint_mailing_list:Quantis Consulting:L0,1
twin-0124,osint_oss_project,osint_oss_project:Quantis Consulting:L1,1
twin-0124,osint_oss_project,osint_oss_project:G13,1
twin-0124,osint_affiliation,osint_affiliation:Quantis Consulting:L1,1
twin-0124,osint_vendor,osint_vendor:G1,1
twin-0124,osint_vendor,osint_vendor:Quantis Consulting:L1,1
twin-0124,osint_certification,osint_certification:Quantis Consulting:L0,1
twin-0124,osint_event,osint_event:Quantis Consulting:L0,1
twin-0124,osint_event,osint_event:G5,1
twin-0124,osint_social,osint_social:Quantis Consulting:L0,1
twin-0124,osint_social,osint_social:G2,1
twin-0124,osint_social,osint_social:G11,1
twin-0125,osint_mailing_list,osint_mailing_list:G2,1
twin-0125,osint_mailing_list,osint_mailing_list:G10,1
twin-0125,osint_oss_project,osint_oss_project:Quantis Consulting:L1,1
twin-0125,osint_oss_project,osint_oss_project:G0,1
twin-0125,osint_affiliation,osint_affiliation:Quantis Consulting:L1,1
twin-0125,osint_affiliation,osint_affiliation:G10,1
twin-0125,osint_vendor,osint_vendor:Quantis Consulting:L1,1
twin-0125,osint_certification,osint_certification:G9,1
twin-0125,osint_event,osint_event:G8,1
twin-0125,osint_event,osint_event:G4,1
twin-0125,osint_social,osint_social:G9,1
twin-0125,osint_social,osint_social:Quantis Consulting:L0,1
twin-0126,osint_mailing_list,osint_mailing_list:G4,1
twin-0126,osint_mailing_list,osint_mailing_list:G5,1
twin-0126,osint_oss_project,osint_oss_project:G3,1
twin-0126,osint_oss_project,osint_oss_project:G19,1
twin-0126,osint_affiliation,osint_affiliation:Quantis Consulting:L0,1
twin-0126,osint_vendor,osint_vendor:G6,1
twin-0126,osint_vendor,osint_vendor:Quantis Consulting:L1,1
twin-0126,osint_certification,osint_certification:Quantis Consulting:L0,1
twin-0126,osint_certification,osint_certification:G2,1
twin-0126,osint_event,osint_event:G13,1
twin-0126,osint_event,osint_event:G1,1
twin-0126,osint_social,osint_social:Quantis Consulting:L0,1
twin-0126,osint_social,osint_social:G21,1
twin-0127,osint_mailing_list,osint_mailing_list:G9,1
twin-0127,osint_mailing_list,osint_mailing_list:G17,1
twin-0127,osint_oss_project,osint_oss_project:Quantis Consulting:L0,1
twin-0127,osint_oss_project,osint_oss_project:G14,1
twin-0127,osint_affiliation,osint_affiliation:G8,1
twin-0127,osint_affiliation,osint_affiliation:Quantis Consulting:L1,1
twin-0127,osint_vendor,osint_vendor:G11,1
twin-0127,osint_vendor,osint_vendor:G12,1
twin-0127,osint_certification,osint_certification:Quantis Consulting:L0,1
twin-0127,osint_certification,osint_certification:G9,1
twin-0127,osint_event,osint_event:Quantis Consulting:L0,1
twin-0127,osint_event,osint_event:G14,1
twin-0127,osint_social,osint_social:G7,1
twin-0127,osint_social,osint_social:Quantis Consulting:L0,1
twin-0128,osint_mailing_list,osint_mailing_list:Quantis Consulting:L2,1
twin-0128,osint_mailing_list,osint_mailing_list:G12,1
twin-0128,osint_oss_project,osint_oss_project:Quantis Consulting:L1,1
twin-0128,osint_oss_project,osint_oss_project:Quantis Consulting:L0,1
twin-0128,osint_affiliation,osint_affiliation:Quantis Consulting:L0,1
twin-0128,osint_affiliation,osint_affiliation:Quantis Consulting:L1,1
twin-0128,osint_vendor,osint_vendor:G13,1
twin-0128,osint_vendor,osint_vendor:Quantis Consulting:L1,1
twin-0128,osint_certification,osint_certification:Quantis Consulting:L0,1
twin-0128,osint_certification,osint_certification:G7,1
twin-0128,osint_event,osint_event:Quantis Consulting:L0,1
twin-0128,osint_social,osint_social:G22,1
twin-0128,osint_social,osint_social:G4,1
twin-0128,osint_social,osint_social:Quantis Consulting:L0,1
twin-0129,osint_mailing_list,osint_mailing_list:Atlas Mining Corporation:L0,1
twin-0129,osint_oss_project,osint_oss_project:Atlas Mining Corporation:L0,1
twin-0129,osint_affiliation,osint_affiliation:G3,1
twin-0129,osint_affiliation,osint_affiliation:Atlas Mining Corporation:L0,1
twin-0129,osint_vendor,osint_vendor:G0,1
twin-0129,osint_vendor,osint_vendor:G10,1
twin-0129,osint_certification,osint_certification:Atlas Mining Corporation:L0,1
twin-0129,osint_certification,osint_certification:G13,1
twin-0129,osint_event,osint_event:Atlas Mining Corporation:L0,1
twin-0129,osint_event,osint_event:G13,1
twin-0129,osint_social,osint_social:G27,1
twin-0129,osint_social,osint_social:Atlas Mining Corporation:L0,1
twin-0129,osint_social,osint_social:G24,1
twin-0130,osint_mailing_list,osint_mailing_list:Atlas Mining Corporation:L0,1
twin-0130,osint_mailing_list,osint_mailing_list:G8,1
twin-0130,osint_oss_project,osint_oss_project:Atlas Mining Corporation:L1,1
twin-0130,osint_oss_project,osint_oss_project:G24,1
twin-0130,osint_affiliation,osint_affiliation:G4,1
twin-0130,osint_affiliation,osint_affiliation:Atlas Mining Corporation:L0,1
twin-0130,osint_vendor,osint_vendor:G9,1
twin-0130,osint_vendor,osint_vendor:G11,1
twin-0130,osint_certification,osint_certification:Atlas Mining Corporation:L0,1
twin-0130,osint_certification,osint_certification:G14,1
twin-0130,osint_event,osint_event:Atlas Mining Corporation:L1,1
twin-0130,osint_event,osint_event:Atlas Mining Corporation:L0,1
twin-0130,osint_social,osint_social:G1,1
twin-0130,osint_social,osint_social:G6,1
twin-0130,osint_social,osint_social:Atlas Mining Corporation:L0,1
twin-0131,osint_mailing_list,osint_mailing_list:G8,1
twin-0131,osint_mailing_list,osint_mailing_list:Atlas Mining Corporation:L1,1
twin-0131,osint_oss_project,osint_oss_project:Atlas Mining Corporation:L1,1
twin-0131,osint_affiliation,osint_affiliation:G3,1
twin-0131,osint_affiliation,osint_affiliation:Atlas Mining Corporation:L0,1
twin-0131,osint_vendor,osint_vendor:G3,1
twin-0131,osint_vendor,osint_vendor:Atlas Mining Corporation:L1,1
twin-0131,osint_certification,osint_certification:Atlas Mining Corporation:L0,1
twin-0131,osint_certification,osint_certification:G7,1
twin-0131,osint_event,osint_event:G0,1
twin-0131,osint_event,osint_event:Atlas Mining Corporation:L1,1
twin-0131,osint_social,osint_social:Atlas Mining Corporation:L0,1
twin-0131,osint_social,osint_social:G29,1
twin-0132,osint_mailing_list,osint_mailing_list:Atlas Mining Corporation:L2,1
twin-0132,osint_mailing_list,osint_mailing_list:Atlas Mining Corporation:L1,1
twin-0132,osint_oss_project,osint_oss_project:Atlas Mining Corporation:L0,1
twin-0132,osint_oss_project,osint_oss_project:G5,1
twin-0132,osint_affiliation,osint_affiliation:Atlas Mining Corporation:L1,1
twin-0132,osint_affiliation,osint_affiliation:G14,1
twin-0132,osint_vendor,osint_vendor:G3,1
twin-0132,osint_vendor,osint_vendor:G16,1
twin-0132,osint_certification,osint_certification:Atlas Mining Corporation:L0,1
twin-0132,osint_certification,osint_certification:G14,1
twin-0132,osint_event,osint_event:G11,1
twin-0132,osint_event,osint_event:Atlas Mining Corporation:L1,1
twin-0132,osint_social,osint_social:Atlas Mining Corporation:L0,1
twin-0132,osint_social,osint_social:G2,1
twin-0132,osint_social,osint_social:G6,1
twin-0133,osint_mailing_list,osint_mailing_list:G16,1
twin-0133,osint_mailing_list,osint_mailing_list:Atlas Mining Corporation:L2,1
twin-0133,osint_oss_project,osint_oss_project:G15,1
twin-0133,osint_oss_project,osint_oss_project:Atlas Mining Corporation:L0,1
twin-0133,osint_affiliation,osint_affiliation:G9,1
twin-0133,osint_affiliation,osint_affiliation:G4,1
twin-0133,osint_vendor,osint_vendor:G4,1
twin-0133,osint_vendor,osint_vendor:G0,1
twin-0133,osint_certification,osint_certification:Atlas Mining Corporation:L0,1
twin-0133,osint_certification,osint_certification:G10,1
twin-0133,osint_event,osint_event:Atlas Mining Corporation:L0,1
twin-0133,osint_event,osint_event:G10,1
twin-0133,osint_social,osint_social:Atlas Mining Corporation:L0,1
twin-0133,osint_social,osint_social:G29,1
twin-0134,osint_mailing_list,osint_mailing_list:Atlas Mining Corporation:L2,1
twin-0134,osint_mailing_list,osint_mailing_list:G18,1
twin-0134,osint_oss_project,osint_oss_project:Atlas Mining Corporation:L0,1
twin-0134,osint_affiliation,osint_affiliation:Atlas Mining Corporation:L0,1
twin-0134,osint_affiliation,osint_affiliation:G2,1
twin-0134,osint_vendor,osint_vendor:Atlas Mining Corporation:L0,1
twin-0134,osint_vendor,osint_vendor:G1,1
twin-0134,osint_certification,osint_certification:G1,1
twin-0134,osint_certification,osint_certification:Atlas Mining Corporation:L0,1
twin-0134,osint_event,osint_event:Atlas Mining Corporation:L1,1
twin-0134,osint_event,osint_event:G7,1
twin-0134,osint_social,osint_social:Atlas Mining Corporation:L0,1
twin-0134,osint_social,osint_social:G9,1
twin-0135,osint_mailing_list,osint_mailing_list:G0,1
twin-0135,osint_mailing_list,osint_mailing_list:G2,1
twin-0135,osint_oss_project,osint_oss_project:Atlas Mining Corporation:L0,1
twin-0135,osint_affiliation,osint_affiliation:G1,1
twin-0135,osint_affiliation,osint_affiliation:G2,1
twin-0135,osint_vendor,osint_vendor:Atlas Mining Corporation:L1,1
twin-0135,osint_vendor,osint_vendor:G1,1
twin-0135,osint_certification,osint_certification:Atlas Mining Corporation:L0,1
twin-0135,osint_certification,osint_certification:G3,1
twin-0135,osint_event,osint_event:Atlas Mining Corporation:L1,1
twin-0135,osint_event,osint_event:G10,1
twin-0135,osint_social,osint_social:Atlas Mining Corporation:L0,1
twin-0135,osint_social,osint_social:G15,1
twin-0136,osint_mailing_list,osint_mailing_list:Atlas Mining Corporation:L0,1
twin-0136,osint_mailing_list,osint_mailing_list:G12,1
twin-0136,osint_oss_project,osint_oss_project:Atlas Mining Corporation:L0,1
twin-0136,osint_oss_project,osint_oss_project:G20,1
twin-0136,osint_affiliation,osint_affiliation:G5,1
twin-0136,osint_affiliation,osint_affiliation:G13,1
twin-0136,osint_vendor,osint_vendor:G3,1
twin-0136,osint_vendor,osint_vendor:G5,1
twin-0136,osint_certification,osint_certification:Atlas Mining Corporation:L0,1
twin-0136,osint_event,osint_event:G10,1
twin-0136,osint_event,osint_event:Atlas Mining Corporation:L1,1
twin-0136,osint_social,osint_social:G24,1
twin-0136,osint_social,osint_social:G10,1
twin-0136,osint_social,osint_social:G17,1
twin-0137,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L2,1
twin-0137,osint_mailing_list,osint_mailing_list:G11,1
twin-0137,osint_oss_project,osint_oss_project:G12,1
twin-0137,osint_oss_project,osint_oss_project:Marlowe Public Office:L0,1
twin-0137,osint_affiliation,osint_affiliation:Marlowe Public Office:L0,1
twin-0137,osint_vendor,osint_vendor:G8,1
twin-0137,osint_vendor,osint_vendor:Marlowe Public Office:L0,1
twin-0137,osint_certification,osint_certification:Marlowe Public Office:L0,1
twin-0137,osint_certification,osint_certification:G17,1
twin-0137,osint_event,osint_event:Marlowe Public Office:L1,1
twin-0137,osint_social,osint_social:Marlowe Public Office:L0,1
twin-0138,osint_mailing_list,osint_mailing_list:G11,1
twin-0138,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L1,1
twin-0138,osint_oss_project,osint_oss_project:Marlowe Public Office:L0,1
twin-0138,osint_affiliation,osint_affiliation:G10,1
twin-0138,osint_affiliation,osint_affiliation:G3,1
twin-0138,osint_vendor,osint_vendor:Marlowe Public Office:L1,1
twin-0138,osint_vendor,osint_vendor:Marlowe Public Office:L0,1
twin-0138,osint_certification,osint_certification:G19,1
twin-0138,osint_certification,osint_certification:Marlowe Public Office:L0,1
twin-0138,osint_event,osint_event:Marlowe Public Office:L0,1
twin-0138,osint_event,osint_event:G8,1
twin-0138,osint_social,osint_social:Marlowe Public Office:L0,1
twin-0138,osint_social,osint_social:G26,1
twin-0139,osint_mailing_list,osint_mailing_list:G17,1
twin-0139,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L2,1
twin-0139,osint_oss_project,osint_oss_project:G21,1
twin-0139,osint_oss_project,osint_oss_project:Marlowe Public Office:L0,1
twin-0139,osint_affiliation,osint_affiliation:G0,1
twin-0139,osint_affiliation,osint_affiliation:G12,1
twin-0139,osint_vendor,osint_vendor:G15,1
twin-0139,osint_vendor,osint_vendor:Marlowe Public Office:L0,1
twin-0139,osint_certification,osint_certification:G16,1
twin-0139,osint_certification,osint_certification:G15,1
twin-0139,osint_event,osint_event:G14,1
twin-0139,osint_event,osint_event:Marlowe Public Office:L0,1
twin-0139,osint_social,osint_social:G5,1
twin-0139,osint_social,osint_social:G19,1
twin-0139,osint_social,osint_social:G18,1
twin-0140,osint_mailing_list,osint_mailing_list:G19,1
twin-0140,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L0,1
twin-0140,osint_oss_project,osint_oss_project:G16,1
twin-0140,osint_oss_project,osint_oss_project:G10,1
twin-0140,osint_affiliation,osint_affiliation:G10,1
twin-0140,osint_affiliation,osint_affiliation:G2,1
twin-0140,osint_vendor,osint_vendor:G13,1
twin-0140,osint_vendor,osint_vendor:G17,1
twin-0140,osint_certification,osint_certification:G10,1
twin-0140,osint_certification,osint_certification:Marlowe Public Office:L0,1
twin-0140,osint_event,osint_event:Marlowe Public Office:L1,1
twin-0140,osint_social,osint_social:Marlowe Public Office:L0,1
twin-0140,osint_social,osint_social:G6,1
twin-0140,osint_social,osint_social:G25,1
twin-0141,osint_mailing_list,osint_mailing_list:G7,1
twin-0141,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L1,1
twin-0141,osint_oss_project,osint_oss_project:Marlowe Public Office:L0,1
twin-0141,osint_oss_project,osint_oss_project:G22,1
twin-0141,osint_affiliation,osint_affiliation:G2,1
twin-0141,osint_affiliation,osint_affiliation:Marlowe Public Office:L1,1
twin-0141,osint_vendor,osint_vendor:Marlowe Public Office:L1,1
twin-0141,osint_vendor,osint_vendor:G14,1
twin-0141,osint_certification,osint_certification:Marlowe Public Office:L0,1
twin-0141,osint_event,osint_event:G2,1
twin-0141,osint_event,osint_event:G1,1
twin-0141,osint_social,osint_social:Marlowe Public Office:L0,1
twin-0141,osint_social,osint_social:G12,1
twin-0142,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L2,1
twin-0142,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L0,1
twin-0142,osint_oss_project,osint_oss_project:G16,1
twin-0142,osint_oss_project,osint_oss_project:Marlowe Public Office:L1,1
twin-0142,osint_affiliation,osint_affiliation:G6,1
twin-0142,osint_affiliation,osint_affiliation:G3,1
twin-0142,osint_vendor,osint_vendor:Marlowe Public Office:L0,1
twin-0142,osint_vendor,osint_vendor:G16,1
twin-0142,osint_certification,osint_certification:Marlowe Public Office:L0,1
twin-0142,osint_event,osint_event:Marlowe Public Office:L0,1
twin-0142,osint_event,osint_event:G10,1
twin-0142,osint_social,osint_social:Marlowe Public Office:L0,1
twin-0142,osint_social,osint_social:G11,1
twin-0143,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L2,1
twin-0143,osint_mailing_list,osint_mailing_list:Marlowe Public Office:L0,1
twin-0143,osint_oss_project,osint_oss_project:Marlowe Public Office:L0,1
twin-0143,osint_oss_project,osint_oss_project:G20,1
twin-0143,osint_affiliation,osint_affiliation:Marlowe Public Office:L1,1
twin-0143,osint_affiliation,osint_affiliation:G13,1
twin-0143,osint_vendor,osint_vendor:G14,1
twin-0143,osint_vendor,osint_vendor:G12,1
twin-0143,osint_certification,osint_certification:Marlowe Public Office:L0,1
twin-0143,osint_event,osint_event:Marlowe Public Office:L1,1
twin-0143,osint_event,osint_event:Marlowe Public Office:L0,1
twin-0143,osint_social,osint_social:G0,1
twin-0143,osint_social,osint_social:G9,1
twin-0143,osint_social,osint_social:Marlowe Public Office:L0,1
twin-0144,osint_mailing_list,osint_mailing_list:G12,1
twin-0144,osint_mailing_list,osint_mailing_list:Beacon Telecom:L2,1
twin-0144,osint_oss_project,osint_oss_project:G3,1
twin-0144,osint_oss_project,osint_oss_project:Beacon Telecom:L0,1
twin-0144,osint_affiliation,osint_affiliation:G6,1
twin-0144,osint_affiliation,osint_affiliation:Beacon Telecom:L0,1
twin-0144,osint_vendor,osint_vendor:G7,1
twin-0144,osint_vendor,osint_vendor:G15,1
twin-0144,osint_certification,osint_certification:G10,1
twin-0144,osint_certification,osint_certification:Beacon Telecom:L0,1
twin-0144,osint_event,osint_event:Beacon Telecom:L0,1
twin-0144,osint_social,osint_social:G29,1
twin-0144,osint_social,osint_social:Beacon Telecom:L0,1
twin-0145,osint_mailing_list,osint_mailing_list:Beacon Telecom:L1,1
twin-0145,osint_oss_project,osint_oss_project:Beacon Telecom:L1,1
twin-0145,osint_affiliation,osint_affiliation:Beacon Telecom:L1,1
twin-0145,osint_affiliation,osint_affiliation:G6,1
twin-0145,osint_vendor,osint_vendor:Beacon Telecom:L1,1
twin-0145,osint_certification,osint_certification:G14,1
twin-0145,osint_certification,osint_certification:G15,1
twin-0145,osint_event,osint_event:Beacon Telecom:L0,1
twin-0145,osint_event,osint_event:Beacon Telecom:L1,1
twin-0145,osint_social,osint_social:Beacon Telecom:L0,1
twin-0145,osint_social,osint_social:G3,1
twin-0146,osint_mailing_list,osint_mailing_list:Beacon Telecom:L0,1
twin-0146,osint_mailing_list,osint_mailing_list:G0,1
twin-0146,osint_oss_project,osint_oss_project:G6,1
twin-0146,osint_oss_project,osint_oss_project:G21,1
twin-0146,osint_affiliation,osint_affiliation:Beacon Telecom:L0,1
twin-0146,osint_affiliation,osint_affiliation:G0,1
twin-0146,osint_vendor,osint_vendor:Beacon Telecom:L1,1
twin-0146,osint_vendor,osint_vendor:G1,1
twin-0146,osint_certification,osint_certification:G20,1
twin-0146,osint_certification,osint_certification:G12,1
twin-0146,osint_event,osint_event:G0,1
twin-0146,osint_event,osint_event:G8,1
twin-0146,osint_social,osint_social:Beacon Telecom:L0,1
twin-0147,osint_mailing_list,osint_mailing_list:G0,1
twin-0147,osint_mailing_list,osint_mailing_list:G5,1
